ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Media_IDs,Sense_IDs,Sources,alt_translation1
XV001553,kgv,Rum temtemun.,,,A big tefar fish.,,,,SN002424,conv9 327.1,Ikan tefar besar-besar.
XV001554,kgv,Ma rortem siunggo mambaran.,,,He stands on the fallen stem of the tree.,,,,SN002425,stim20 103.1,Dia berdiri di ujung batang kayu.
XV001555,kgv,Sakina ladanun ma me se bo temun.,,,Sakina's shirt is very big.,,,,SN002429,Fajaria Yarkuran,Sakina pu baju itu besar sekali.
XV001556,kgv,Tumun temun kon cicaun kon. Temun toni kasuret me...,,,There's one big child and one small child. The big one says tomorrow...,,,,SN002430,narr28 45.1,Ada anak besar satu kecil satu. Yang besar bilang besok...
XV001557,kgv,Kiba esun et rorun se ten.,,,The wood of Kiba's father's canoe has gone bad.,,,,SN002431,Fajaria Yarkuran,Kiba pu bapak pu perahu kayu sudah rusak.
XV001558,kgv,Muap koturtenara ka nanan.,muap\tkotur\t-ten\t-ar\t=a\tka\tna\t-[...]\t-n\t.,eat\tdirty\tAT\tOBJ\t=FOC\t2SG\tconsume\tRED\tN\t,You ate dirty food.,,,,SN002432,narr39 136.1,Makanan yang kotor bisa kau makan.
XV001559,kgv,Sontum sorat sanggaratninden pitisun saerak.,sontum\tsor\t=at\tsanggara\t-t\t-n\t-den\tpitis\t-un\tsaerak\t.,person\tfish\t=OBJ\tsearch\tT\tNEG\tTEN\tmoney\t3POSS\tneg.ext; empty\t,People don't go fishing (so) there is no money.,,,,SN002433,neg19 35.1,Orang tidak pi pancing (jadi) uang tidak ada.
XV001560,kgv,Mayor et tenaun tabili he nan.,,,The snails ate the keel of Mayor's canoe.,,,,SN002434,Fajaria Yarkuran,Mayor pu lunas perahu tambelu sudah makan.
XV001561,kgv,Kukis me se tenenun.,,,These cookies are old.,,,,SN002436,Fajaria Yarkuran,Kue itu sudah rusak.
XV001562,kgv,Rustam taraun walorteng so reba.,,,Rustam's grandmother is peeling midribs.,,,,SN002437,Fajaria Yarkuran,Rustam pu nenek bikin batang lidi.
XV001563,kgv,Tenggeleles kona ror karo melalu owa.,,,A brahmini kits sits on a branch over there.,,,,SN002441,Fajaria Yarkuran,Burung elang bondol satu ekor yang duduk di caga kayu di sana.
XV001564,kgv,Ma he muat gonggung dodonjara kajier o tengguendar!,,,"He called them, pick up your stuff! Heap it!",,,,SN002443,narr23 62.1,"Dia su panggil dorang, datang ambil kamong pu barang, kumpul kamong pu barang o!"
XV001565,kgv,Sontum mahap owatko tengguen.,,,All people are gathered over there.,,,,SN002444,Fajaria Yarkuran,Orang-orang semua kumpul di sana.
XV001566,kgv,Bal kokoat nara tengun owatko.,,,A dog ate a chicken; its feathers are over there.,,,,SN002445,Fajaria Yarkuran,Anjing makan ayam la dia pu bulu di sana.
XV001567,kgv,Mosun teok.,,,The foggy season.,,,,SN002447,Fajaria Yarkuran,Musim kabut.
XV001568,kgv,Afokat wa me se tep.,,,This avocado already fruits.,,,,SN002448,Fajaria Yarkuran,Afokat ini sudah berbuah.
XV001569,kgv,Tumun im tewiri na.,,,The child eats two bananas.,,,,SN002451,Fajaria Yarkuran,Anak makan dua buah pisang.
XV001570,kgv,Desi anggongga tepeles paning.,,,Desi asked me for a jar.,,,,SN002452,Fajaria Yarkuran,Desi minta tepeles di saya.
XV001571,kgv,Tepner me paransik.,,,The deep water is close.,,,,SN002454,Fajaria Yarkuran,Air biru itu dekat.
XV001572,kgv,Fit ma Sakina mukongga ter jie.,,,Fit bought tea from Sakina's.,,,,SN002455,Fajaria Yarkuran,Fit dia beli teh di Sakina dorang.
XV001573,kgv,Gustami sabet terun kolkiemunggo.,,,Gustami has a boil scar on his thigh.,,,,SN002456,Fajaria Yarkuran,Gustami pu bekas bisul di paha.
XV001574,kgv,Terar me opina he kararak.,,,The coral stones have been uncovered for a while.,,,,SN002457,Fajaria Yarkuran,Meti itu sudah kering dari tadi.
XV001575,kgv,Usman mu yonsonggi tiri mara terarkeitka sara.,,,Usman and family are sailing the motorboat towards land over the coral.,,,,SN002458,Fajaria Yarkuran,Usman dorang lari dengan jonson pi di darat naik di meti-meti karang.
XV001576,kgv,Mu Taruska terusi bot.,,,They go on to Tarus.,,,,SN002462,Fajaria Yarkuran,Dong terus pigi di Tarus.
XV001577,kgv,Wie me teun mambon.,,,That manggo already has fruits.,,,,SN002466,Fajaria Yarkuran,Mangga itu dia pu buah ada.
XV001578,kgv,Ladan me teya ladanun.,,,That shirt is a man's shirt.,,,,SN002467,Fajaria Yarkuran,Baju itu lakilaki pu baju.
XV001579,kgv,Onin emun mu Distrika bora tik.,,,Onin's mother and family went long to the mainland.,,,,SN002470,Fajaria Yarkuran,Onin pu mama dorang pigi di distrik lama.
XV001580,kgv,Tikninda Nostal he marua.,,,Tidak lama Nostal su datang.,,,,SN002471,Fajaria Yarkuran,
XV001581,kgv,La Deka wat sara bo wat timgo.,,,La Deka is climbing a coconut and goes to the edge of the tree.,,,,SN002473,Fajaria Yarkuran,La Deka panjat kelapa pigi di ujung kelapa.
XV001582,kgv,Dian emun timbangun duk.,,,Dian's mother hit her forehead.,,,,SN002474,Fajaria Yarkuran,Dian pu mama pu test tatoki.
XV001583,kgv,Aina mu Timinepnepko bo im potma.,,,Aina and family go harvesting banana at Timinepnep.,,,,SN002475,Fajaria Yarkuran,Aina dong pigi di Teluk Sebakor potong pisang.
XV001584,kgv,Wat me mu olunat potmara se bo timun sobangunsaet.,,,"cut all, kasih tinggal dia pu growing tip saja",,,,SN002477,Fajaria Yarkuran,Kelapa itu dorang potong dia pu daun sampai ujung saja.
XV001585,kgv,Gowien leng osa me tok go tingun.,,,At Gowien up there there is still jungle.,,,,SN002478,Fajaria Yarkuran,Di Tanah Besar sana itu masih hutan rimba.
XV001586,kgv,Tumtum tiri namasawuot.,,,The kids have running competition.,,,,SN002479,Fajaria Yarkuran,Anak-anak dorang lomba lari.
XV001587,kgv,Dela esun tiri jie Pakpaka.,,,Dela's father bought a drum in Fakfak.,,,,SN002480,Fajaria Yarkuran,Dela pu bapak beli tifa di Fakfak.
XV001588,kgv,Titibua Karimun me Ayah Tok amdirun metko.,,,"As for Cape Titibua, Ayah Tok has his garden there.",,,,SN002481,Fajaria Yarkuran,Tanjung Tiporat itu ayah tok pu kebun di situ.
XV001589,kgv,Bilal esun tok luknin.,,,Bilal's father hasn't come yet.,,,,SN002484,Fajaria Yarkuran,Bilal pu bapak belum datang.
XV001590,kgv,Batangun tok kalawenden.,,,Its branch that is still soft.,,,,SN002484,conv20 358.1,"Batang yang dekat ujung, masih lembek."
XV001591,kgv,An nika anggonat an tok naluaret.,,,I slacken my fishing line first.,,,,SN002484,conv5 39.1,Saya haria saya punya tali nika dulu.
XV001592,kgv,Tokǃ Kamun tok wangga meinǃ,,,Not yet! Don't you com here yet!,,,,SN002485,Fajaria Yarkuran,Belum! Jangan kau datang ke sini dulu!
XV001593,kgv,Lek ma me tok bes.,lek\tma\tme\ttok\tbes\t.,goat\t3SG\tTOP\tyet; still; first\tgood\t,That goat is still alive.,,,,SN002486,Fajaria Yarkuran,Kambing itu masih hidup.
XV001594,kgv,"Tok tok, pi tok masaruret.","tok\ttok\t,\tpi\ttok\tmasarur\t=et\t.",yet; still; first\tyet; still; first\t\t1PL.IN\tyet; still; first\ttear\t=IRR\t,"Not yet, we're still ripping.",,,,SN002487,conv17 52.1,"Belum, kita masih sobek."
XV001595,kgv,Tokatokan Mas me mambon.,,,At Mas there are cornetfish.,,,,SN002488,Fajaria Yarkuran,Ikan serui itu di Mas ada.
XV001596,kgv,Tokitoki kona goparar mulko garera owa.,,,A gecko is crawling on the wall over there.,,,,SN002489,Fajaria Yarkuran,Cikcak satu yang meraya di pinggir dinding sana.
XV001597,kgv,Tokta me mena pi boet.,tok\t=ta\tme\tmena\tpi\tbo\t=et\t.,yet; still; first\t=NFIN\tTOP\tlater\t1PL.IN\tgo\t=IRR\t,We'll leave in a moment.,,,,SN002490,Fajaria Yarkuran,Nanti dulu kitong pigi.
XV001598,kgv,An kelaka bora ba toktok.,,,I went up the mountain but I got lost.,,,,SN002491,Fajaria Yarkuran,Saya pi di gunung tapi tidak tahu jalanan lagi.
XV001599,kgv,Ema anggon toktok.,,,My mother is still alive.,,,,SN002492,Fajaria Yarkuran,Saya pu mama masih hidup.
XV001600,kgv,Kahamin tol kona owatko.,,,There is a kingfish overthere.,,,,SN002493,Fajaria Yarkuran,Burung pekakak satu yang di sana.
XV001601,kgv,Jafarisbon Burhanbon mu tolas.,,,Jafaris and Burhan are breaking their fast.,,,,SN002494,Fajaria Yarkuran,Jafaris dengan Burhan dong puasa.
XV001602,kgv,Nabil esun nikaunat somkon tolman.,,,Someone cut Nabil's father's fishing net.,,,,SN002497,Fajaria Yarkuran,Nabil pu bapak pu tali nika satu orang potong.
XV001603,kgv,Nina Ruslan taraun toman paruo reba.,,,Grandmother Ruslan's grandmother is making a bag.,,,,SN002499,Fajaria Yarkuran,Nenek Ruslan bikin noken.
XV001604,kgv,Tompat per wa me tebonggan se mikoni koyet.,,,All the water containers are full.,,,,SN002500,Fajaria Yarkuran,Tempat air ini semua sudah penuh habis.
XV001605,kgv,Abdulah esun mu Tonggaraio.,,,Abdulah's father and family are at Tonggarai.,,,,SN002502,Fajaria Yarkuran,Abdulah pu bapak dorang di Tonggerai.
XV001606,kgv,Manado toni ma bo warkin ba ur.,,,Manado says he wants to go fishing but it's windy.,,,,SN002504,Fajaria Yarkuran,Manado bilang dia mau pigi pancing tapi angin.
XV001607,kgv,Ma worma ma toni nasambungi mara ba balunat rewet.,,,"He cut, he wanted to connect (the tree, towards land) so that he (could) get his dog.",,,,SN002504,narr20 26.1,"Dia tebang, dia bilang mau sambung (pinang hutan supaya) ambil dia pu anjing."
XV001608,kgv,Malik ma bo top nagoyang deba.,,,Malik goes fishing for fusiliers.,,,,SN002505,Fajaria Yarkuran,Malik dia pigi goyang-goyang ikan lalosi.
XV001609,kgv,Wowa Kambur emun ma torim parin deba.,,,Aunt Kambur's mother is selling eggplant.,,,,SN002509,Fajaria Yarkuran,Bibi Kambur pu mama dia jual terong.
XV001610,kgv,Yasin esun mu Torkuranggo bot.,,,Yasin's father and family went to Tarak.,,,,SN002510,Fajaria Yarkuran,Yasin pu bpak dorang pigi di Tarak.
XV001611,kgv,Madi korun sadawak kosara ma bo kororo.,,,A machete hit Madi's leg and it split open.,,,,SN002511,Fajaria Yarkuran,Madi pu kaki parang kenal dia terbuka.
XV001612,kgv,"Wise me sontum tok torpesat jien, epka wa me se jietnin.",,,"People used to buy top shells, but lately they don't buy anymore.",,,,SN002512,Fajaria Yarkuran,"Dulu itu orang masih beli lola, sekarang ini sudah tara beli lagi."
XV001613,kgv,Los mul me tot reidak.,,,At the edge of the dock there are many sea urchins.,,,,SN002513,Fajaria Yarkuran,Di pinggir jembatan itu duri babi banyak.
XV001614,kgv,Rajia emun me ma tok toari.,,,Rajia's (adoptive) mother isn't married yet.,,,,SN002515,Fajaria Yarkuran,Rajia pu mama itu dia belum kawin.
XV001615,kgv,Sakina emun mat tu.,,,Sakina's mother hits her.,,,,SN002516,Fajaria Yarkuran,Sakina pu mama pukul dia.
XV001616,kgv,Nina buoat tu reba.,,,Grandmother is pounding betel.,,,,SN002516,Fajaria Yarkuran,Nenek tumbuk pinang.
XV001617,kgv,Wise me Gani mu me Kamburko tua.,,,"Before, Gani's family lived at Kambur.",,,,SN002517,Fajaria Yarkuran,Dulu itu Gani dorang tinggal di Kambur.
XV001618,kgv,Tuangga etkon Saulat komain.,,,A spine fish stabbed Saula.,,,,SN002519,Fajaria Yarkuran,Ikan bisa satu ekor tikam Saula.
XV001619,kgv,Gustami ma esunat poska tubak.,,,Gustami pricked his father from a hole.,,,,SN002523,Fajaria Yarkuran,Gustami tusuk dia pu bapak dari lubang.
XV001620,kgv,Mu Tuburasapka marua duran parin.,,,They from Tuburuasa went seawards to sell durian.,,,,SN002524,Fajaria Yarkuran,Dong dari Tuberuasa pigi di laut jual durian.
XV001621,kgv,Distrik me tumin mambon wa me saerak.,,,"At the mainland there are watermelons, here there aren't.",,,,SN002525,Fajaria Yarkuran,Di Distrik itu buah semangka ada di sini tidak ada.
XV001622,kgv,Wise eba tumteng mambon epka wa me tumteng saerak.,,,There used to be bedbugs; lately there are no bedbugs.,,,,SN002526,Fajaria Yarkuran,"Dulu itu baru kutu busuk ada, sekarang ini kutu busuk tidak ada."
XV001623,kgv,Tumun anggon tok sekolao.,,,My child is still at school.,,,,SN002527,Fajaria Yarkuran,Saya pu anak masih di sekola.
XV001624,kgv,Dian esun kewe temunara paruo.,,,Dian's father is making his small house.,,,,SN002528,Fajaria Yarkuran,Dian pu babapk bikin rumah kecil.
XV001625,kgv,Dian esun tumun canamun saerak.,,,Dian's father doesn't have sons.,,,,SN002529,Fajaria Yarkuran,Dian pu bapak punya anak lakilaki tidak ada.
XV001626,kgv,Halim me tumunun pas.,,,Halim has a daughter.,,,,SN002532,Fajaria Yarkuran,Halim itu pu anak permpuan.
XV001627,kgv,An sayangat goni nerunggo tun.,,,I shake the nutmegs in the sack.,,,,SN002533,Fajaria Yarkuran,Saya goyang pala di karung.
XV001628,kgv,Mu osat goni nerunggo tun.,,,They shake the sand in the sack.,,,,SN002533,Fajaria Yarkuran,Dorang goyang pasir di karung.
XV001629,kgv,Om Nos tunggarekia tal kanie.,,,Uncle Nos ties a fence with tunggarek.,,,,SN002535,Fajaria Yarkuran,Om Nos ikat pagar paki tali maurat.
XV001630,kgv,In kewe tungginun rur.,,,Our ridge pole is pierced.,,,,SN002536,Fajaria Yarkuran,Kitong pu bubungan rumah bocor.
XV001631,kgv,Malik didiras tunggin di sara reba.,,,Malik is putting up the ridge pole of the kitchen.,,,,SN002536,Fajaria Yarkuran,Malik kasih naik bambungan dapur.
XV001632,kgv,Muklis ma tirira ma tur.,,,Muklis ran and fell.,,,,SN002539,Fajaria Yarkuran,Muklis dia lari dia jatuh.
XV001633,kgv,Kindius me turung.,,,Kindius is a hill.,,,,SN002540,Fajaria Yarkuran,Kindius itu bukit.
XV001634,kgv,Mama anggon kieun me an gonggunet me u.,,,"My uncle's wife, I call her 'u'.",,,,SN002542,Fajaria Yarkuran,Saya pu om pu istri itu saya panggil bibi.
XV001635,kgv,Bakri emun sanggeran paruotkin ba uda saerak.,,,Bakri's mother wants to make sago but there is no sieve.,,,,SN002544,Fajaria Yarkuran,Bakri pu mama mau bikin sagu tapi nyiru tidak ada.
XV001636,kgv,Esa kain dununet me ka gonggunget me ulan.,,,Your father's sister you call her 'ulan'.,,,,SN002550,Fajaria Yarkuran,Kau pu bapak pu saudara kau panggil itu bibi.
XV001637,kgv,Bayu esun uliun parair.,,,Bayu's father's rudder split.,,,,SN002551,Fajaria Yarkuran,Bayu pu bapak pu kemudi picah.
XV001638,kgv,Ka ulat tahanet me mena ulpomja kararcieret.,,,If you hold up your pee your bladder might burst.,,,,SN002552,Fajaria Yarkuran,Kau tahan kencing itu nanti kandung kemih pecah.
XV001639,kgv,Bilal esun bo hukat paruakta ma ultomara kolukte reidak.,,,Bilal's father went fishing with net; he got a lot of goatfish.,,,,SN002553,Fajaria Yarkuran,"Bilal pu bapak pigi buang jaring, dia dapat ikan jengkot yang banyak."
XV001640,kgv,Rehan pasierko ulur.,,,Rehan pees in the sea.,,,,SN002554,Fajaria Yarkuran,Rehan kencing di air garam.
XV001641,kgv,Ma unbalaok.,ma\tun=\tbalaok\t.,3SG\tREFL=\tshow\t,She showed herself.,,,,SN002556,narr24 83.1,Dia kasih tunjuk dia pu diri
XV001642,kgv,Ma rumun etamani ramie.,ma\trum\t-un\t*et\t-taman\t-i\tramie\t.,3SG\tk.o. fish\t3POSS\tclf.an\tfew\tQNT.OBJ\tpull; drag\t,She caught a few rum fish.,,,,SN002557,,Dia hela ikan tefar sedikit.
XV001643,kgv,Tumtumun saerak.,tumtum\t-un\tsaerak\t.,child\t1PL.EX.POSS\tneg.ext; empty\t,We don't have children.,,,,SN002558,narr23 122.1,Kitong pu anak tidak ada.
XV001644,kgv,Tamandi esun sanualat etkoni ma ramira se bo unkawerun.,,,Tamandi's father caught a humpback snapper that was very fat.,,,,SN002560,Fajaria Yarkuran,Tamandi pu bapak hela anja satu ekor tapi dia pu lemak saja.
XV001645,kgv,Lamani emun mu me unanaun kon.,,,Lamani's mother and family have one earthenware vase.,,,,SN002561,Fajaria Yarkuran,Lamani pu bapak dong pu guci satu ada.
XV001646,kgv,Tagur Uninsineinggara marua.,,,The east wind comes from Buruwai Bay.,,,,SN002564,Fajaria Yarkuran,Angin timur tiup datang dari teluk Buruwai.
XV001647,kgv,Randa mu wiesara mu unkoriap.,,,Randa and friends harvested manggoes and divided between them.,,,,SN002565,Fajaria Yarkuran,Randa dorang panjat mangga dorang baku bagi.
XV001648,kgv,Ema he unmasiri koyet.,,,Mother has given birth.,,,,SN002566,Fajaria Yarkuran,Mama sudah habis melahirkan.
XV001649,kgv,Bobi emun bo unsor yal teba.,,,Bobi's mother goes fishing for orange-spotted trevally.,,,,SN002567,Fajaria Yarkuran,Bobi pu mama pigi tonda ikan bubara.
XV001650,kgv,Dian emun mu Pakpaka bora pasier up.,,,Dian's mother and family went to Fakfak; the sea was calm.,,,,SN002569,Fajaria Yarkuran,"Dian pu mama dorang pigi di Fakfak, air laut teduh."
XV001651,kgv,Irjan esun mu bo up sanggara ba koluknin.,,,Irjan's mother an family went searching for up palm but they didn't find any.,,,,SN002570,Fajaria Yarkuran,Irjan pu bapak dong pigi cari pohon nibun tapi tara dapat.
XV001652,kgv,Tagur se boren me barang ulun se sa.,,,The east wind blows; the turmeric leaves are already dry.,,,,SN002572,Fajaria Yarkuran,Angin timur sudah jalan itu daun kuning sudah kering.
XV001653,kgv,Ur opa saun me bot.,,,Last night the wind blew.,,,,SN002573,Fajaria Yarkuran,Angin tadi malam itu jalan.
XV001654,kgv,Ur kirun kuskapten ma sara.,,,A black cloud rises up.,,,,SN002574,Fajaria Yarkuran,Awan hitam dia naik.
XV001655,kgv,In botkin ba ur temun.,in\tbo\t-t\t=kin\tba\tur\ttemun\t.,1PL.EX\tgo\tT\t=VOL\tbut\twind\tbig\t,We wanted to go but the sea was rough.,,,,SN002575,Overheard,Kita mau pigi tapi ombak besar.
XV001656,kgv,Urap sikolangga barara me palawak.,,,The street down from the school is slippery.,,,,SN002577,Fajaria Yarkuran,Jalanan turun dari sekolah itu licin.
XV001657,kgv,In Kamburga bora me ururen.,,,We went to Kambur; the sea was wild.,,,,SN002578,Fajaria Yarkuran,Kitong pigi di Kambur itu ombak.
XV001658,kgv,Onin emun mu urukmangde tanjungga bot.,,,Onin's mother suddenly went to the cape.,,,,SN002580,Fajaria Yarkuran,Onin pu mama dorang tiba-tiba berangkat pigi di tanjung.
XV001659,kgv,Yusra me kadok dormare usun laoklaok.,,,Yusra opened his sarong and his penis appeared.,,,,SN002581,Fajaria Yarkuran,Yusra itu telanjang dia pu kemaluan keluar-keluar.
XV001660,kgv,An melalu padanual us teba.,,,I sit cleaning pandanus.,,,,SN002582,Fajaria Yarkuran,Saya duduk kasih lurus daun tikar.
XV001661,kgv,Malik ma didirasunara usar.,,,Malik is building his kitchen.,,,,SN002583,Fajaria Yarkuran,Malik dia kasih berdiri dapur.
XV001662,kgv,Jikri mu Kambur usiepkoa war.,,,Jikri and friends fish at the shoal.,,,,SN002585,Fajaria Yarkuran,Jikri dong pancing di tanusan Kambur.
XV001663,kgv,Dalima mu loska wienmukta uspulpulara ramie.,,,Dalima and friends fished from the dock and caught a picasso triggerfish.,,,,SN002586,Fajaria Yarkuran,Dalima dorang pancing di jembatan la hela ikan kulit tebal putih.
XV001664,kgv,Dian taraun ma poun arunara ut.,,,Dian's grandfather marks the breadfruit tree.,,,,SN002588,Fajaria Yarkuran,Dian pu tete dia tandah pohon sukun.
XV001665,kgv,Salima emun ma utkonia kukisunat paruo.,,,Salima's mother is making her cake apart.,,,,SN002589,Fajaria Yarkuran,Salima pu mama dia bikin kue tersendiri.
XV001666,kgv,Kalamang emun me sontum Utun.,,,Kalamang's mother is a Butonese.,,,,SN002591,Fajaria Yarkuran,Kalamang pu mama itu orang Buton.
XV001667,kgv,Sakina mu keweun me wakpol mambon.,,,There is a brown lizard at Sakina and family's house.,,,,SN002594,Fajaria Yarkuran,Di Sakina dorang pu rumah itu cikcak warna coklat ada.
XV001668,kgv,Supri esun ma Walakanggara bara.,,,Supri's father came from Gorom.,,,,SN002598,Fajaria Yarkuran,Supri pu bapak dia datang dari Gorom.
XV001669,kgv,Go leng wilaun wa me walalom kuat.,,,At the sea in front of this village the current is strong.,,,,SN002600,Fajaria Yarkuran,Di laut kampung ini itu arus kuat.
XV001670,kgv,Tumtum wie walawala.,,,The kids throw at the mango tree.,,,,SN002601,Fajaria Yarkuran,Anak-anak lempar mangga dengan kayu.
XV001671,kgv,La Deka walor sara minggi bo warkin.,,,La Deka is harvesting coconut leaf; he wants to fish with that.,,,,SN002602,Fajaria Yarkuran,La Deka panjat daun kelapa mau pigi pancing.
XV001672,kgv,Nabil taraun ma walorteng so reba.,,,Nabil's grandmother is preparing coocnut leaf midribs.,,,,SN002603,Fajaria Yarkuran,Nabil pu nenek dia bikin lidi.
XV001673,kgv,An melalu padanualara wam.,,,I sit rolling pandanus.,,,,SN002604,Fajaria Yarkuran,Saya duduk gulung daun tikar.
XV001674,kgv,Ka he wan puramani luk?,,,How many times have you come?,,,,SN002607,Fajaria Yarkuran,Kau su berapa kali datang?
XV001675,kgv,Mena ka wandia paruo.,,,Then you do like this.,,,,SN002608,Fajaria Yarkuran,Nanti kau bikin begini.
